sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
Can we pursue biotechnology after B.tech in mechanical engineering?,What are the career opportunities in companies after an M.Tech in aerospace engineering with a B.Tech in mechanical engineering?,1,10176,0.6249648332595825,0
How do I increase the capacity of my brain?,How can I increase my intelligence?,1,10201,0.6733248233795166,0
"What is actual meaning of life? Indeen, it depend on perception of people or other thing?",What is the meaning of my life?,1,10216,0.6834793090820312,0
What is a way to get your eyes to change color or get lighter?,Will drinking lemon water or dropping honey in eyes make your eye color lighter?,1,10223,0.6298179626464844,0
What should be India’s best reply to Pakistan after uri attack?,How can India retaliate against terror sponsored states after the recent Uri Attack?,1,10235,0.6565250158309937,0
Which is the best univerisity for masters in actuarial science around the world?,What would be the best Masters program for an actuary?,1,10337,0.6854251027107239,0
What was the motivation for white abolitionists during slavery in the US?,What were the main arguments used pre-1861 by white abolitionists against slavery in the US?,1,10347,0.6961820125579834,0
Why is Clinton better than Trump?,Would Mr. Donald Trump be a better president than Hillary Clinton?,1,10384,0.6964796781539917,0
Is it possible to crossbreed a cat and a dog?,Is it possible for a dog and a cat to mate? Why are they able to and why not?,1,10388,0.6892404556274414,0
If I smoked meth Monday afternoon will I be clean for a urine test Thursday morning?,"""I smoked a bowl of crystal meth on Friday. I'm 5'4"""" and 187lbs. Will I be able to pass a urine drug test on Wednesday for drug court?""",1,10398,0.6841870546340942,0
Can you offer me any advice on how to lose weight?,Where do I find a simple to understand solution on how to lose weight?,1,10438,0.6479427814483643,0
Why is there a need for god?,Does man need a God?,1,10508,0.6451408863067627,0
How will issuing of new 2000 Rs notes help curb black money and corruption?,How will banning the present 500/1000 notes fight black money if it can be exchanged?,1,10523,0.627586841583252,0
How will issuing of new 2000 Rs notes help curb black money and corruption?,Would demonetization of 500 and 1000 rupee notes actually help in curbing black money in India?,1,10533,0.665468692779541,0
How can I ask long questions?,How can I ask a long question that needs explanation on Quora?,1,10566,0.6858000755310059,0
What are the best was to lose weight?,How do I lose 20-30 kg?,1,10591,0.5977736711502075,0
"My parents think I am rude for being so introverted, is there anything wrong with being an introvert?",Am I wrong if I'm kind of an introvert?,1,10667,0.6771847605705261,0
Why are Android versions always named after sweet items?,Why are android code names named after confectioneries?,1,10742,0.6851775050163269,0
What is the fastest way to lose weight safely?,How can I lose max weight in 14 days?,1,10761,0.584806501865387,0
"If earth has been visited and helped by aliens in the past, why don't we find evidence of their advanced technology?","If aliens really had visited Earth in the ancient past, what sort of evidence would we expect there to be?",1,10762,0.6075886487960815,0
How do I erase all my answers and question on Quora?,How do you delete a question from Quora?,1,10771,0.692396342754364,0
How do i lose weight?,How can I lose 10 Kilos?,1,10807,0.6259692907333374,0
How can I get Fifa 17 Coins and Points for free?,FIFA 17 coins Generator Online is generating coins for FIFA 17 but only once. How can I bypass the restriction to generate coins multiple times for free?,1,10830,0.6194331645965576,0
"If you were to throw a ball straight up while in a moving car, would it fall straight down or fall towards the back?","If we throw a ball in a very fast moving vehicle, why does it come straight back to our hands and not fall behind us?",1,10846,0.6733999252319336,0
How do I loose weight fast for operation?,How can I loose fat?,1,10887,0.6119633913040161,0
How is dark/vacuum energy created with the universe conserved if it is not conserved? Can infinite of these be created?,If dark energy is being created with expansion can infinite of it be created?,1,10899,0.6790478229522705,0
Why do my questions keep getting marked as needing improvement even though my grammar is correct?,Most of my questions are marked as needing improvement. Where can I seek professional help?,1,10927,0.6632382869720459,0
Is it possible that Trump entered the Presidential campaign to ensure that Hillary Clinton wins?,Is Hillary Clinton secretly paying Donald Trump to throw the election?,1,10954,0.6223127841949463,0
What key questions should I ask when hiring a Lead Generation company?,What are the 3 questions to ask when outsourcing lead generators?,1,10990,0.6611717939376831,0
How do I apply for pan card (lost)?,How can I apply pan card with initial in surname or last name for reprinting my pan card?,1,11009,0.5986143350601196,0
How can I look up an old Gmail account?,How do I get all the list registered to your gmail account?,1,11064,0.5424478650093079,0
Why does Richard Dawkins view Islam as a threat?,Why Islam is a threat?,1,11144,0.6548336744308472,0
How QuickBooks Proavisor Tech support Phone Number is Prominent for getting Solutions?,What is the best QuickBooks support number in Arkansas?,1,11158,0.6364200115203857,0
How do I delete my account from this site?,How do I delete Quora Account with all answers and questions also removed?,1,11181,0.6746470928192139,0
Is it good for charging more than specification mobile charger?,Charging phone with different charger?,1,11190,0.6077637076377869,0
How do I open a private Instagram account?,How do I view someone's private Instagram pictures?,1,11196,0.668975293636322,0
What does Balaji Vishwanathan think about the ban of ₹500 and ₹1000 currency notes in India?,What does Balaji Vishwanathan think about Modi's new currency Idea?,1,11305,0.67286217212677,0
Why do Indian medias and experts doubt the Indian GDP growth rate?,"In India, are we overestimating the GDP growth rate?",1,11338,0.6541469097137451,0
What do you think of the decision by the Indian Government to replace 1000 notes with 2000 notes?,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,1,11412,0.6047574281692505,0
I am a final year student and i want to clear UPSC . Where should I start?,"I am third year engineering student and I want to start preparing for UPSC 2018, how should I start?",1,11415,0.6704229116439819,0
How would World War Three develop if it started today?,How could a World War start?,1,11424,0.6804895401000977,0
What is to know about money?,What should everyone know about finance?,1,11443,0.6720821857452393,0
How do I become mature?,How could I become mature and have a stable mind?,1,11452,0.6570534110069275,0
How do AKC and ACA dog clubs differ?,What are the AKC and ACA and how do the differ from each other?,1,11474,0.6781787872314453,0
Will the value of Indian rupee increase after the ban of 500 and 1000 rupee notes?,What would be the possible impact on Indian economy after cancellation of 500 and 1000 Rs notes?,1,11485,0.6690071225166321,0
At what time should I drink green tea to be fit?,How Green tea is useful for reducing fat?,1,11492,0.5485168099403381,0
Name the coutries other than india which provide caste reservation?,Does any country other than India gives reservation in jobs or education to any group on any ground?,1,11537,0.6797252297401428,0
How soon can you test for pregnancy after ovulation?,How soon can I take a pregnancy test?,1,11553,0.5912896990776062,0
How can I increase traffic to my websites by Facebook?,How traffic increased for websites through backlinks?,1,11563,0.4530372619628906,0
Does the new 2000 Rs. Indian currency really have a microchip or is it just a trick to fool the people convincing them about this bold step?,How safe is new Rs 500 and Rs 2000 Indian currency notes?,1,11564,0.367775559425354,0
Do you think that this world is really fair? Is there anything like Karma? Do we really reap what we sow?,Do you really think that you reap what you sow?,1,11588,0.49313783645629883,0
Where can I get best furniture removal or storage services in Central Coast?,Where can I get most reliable moving services in Central Coast?,1,11610,0.6544092893600464,0
Is it healthy to eat egg whites every day?,Is it healthy to eat one chicken every day?,1,11627,0.6097315549850464,0
How can I overcome my depression and my fears?,What should I do to overcome anxiety?,1,11659,0.6989039778709412,0
How can I become a better problem solver? What mindset should I cultivate?,How can I become more creative/interdisciplinary in my problem solving?,1,11694,0.6673582792282104,0
How helpful is doing digital marketing course?,What is the scope of digital marketing in India for an MBA marketing student?,1,11697,0.6019470691680908,0
What is the best way to get free traffic to my website?,How can I increase the traffic on my website? Jeenkart.com,1,11734,0.6203402280807495,0
How important were the INR 500 & INR 1000 notes to an average person?,How will changing currency notes of 500 INR and 1000 INR affect poor and illetarate people in India?,1,11752,0.664848804473877,0
How should I break up with my girlfriend? I am conflicted? ,What's the best way to break up with someone?,1,11756,0.6533886790275574,0
How do I stay motivated while self educating?,How do you stay motivated on a daily/weekly/monthly basis?,1,11765,0.6715320944786072,0
How good is internship in embedded systems in TEVATRON TECHNOLOGIES PVT. LTD?,Can someone provide feedback about Tevatron Technologies Pvt. Ltd at Noida?,1,11786,0.5233521461486816,0
Oneplus 3 review from Indian user?,As a user what is your review of OnePlus 3 including the battery part? Thank you,1,11810,0.6526386737823486,0
What Factors decide Google place Ranking?,What are the latest 200 factors of Google ranking algorithm?,1,11866,0.6443551182746887,0
How do I impress a girl on chat?,How to impress girls in school?,1,11939,0.6639237403869629,0
Robert Frost: Was the moon landing a hoax?,Is it true that the moon landing never happened?,1,11951,0.6939370632171631,0
What can be the medium budget to visit best places in Kerala for three members (2-3 days)?,What are the best places to visit in Kerala? What is the best way of transportation there?,1,11963,0.6652281284332275,0
Can Donald Trump still win the 2016 U.S. Presidential Election?,Did Trump win the election?,1,11966,0.6356144547462463,0
How does your height increase?,Does swimming increase your height in twenties?,1,11980,0.6382737159729004,0
What is the difference between drug abuse and drug addiction?,What are the causes of drug addiction?,1,12027,0.6280423402786255,0
Does ubuntu 16.04 have lots of bugs?,What are the difference between Ubuntu 14.04 LTS and Ubuntu 16.04 LTS?,1,12038,0.47300460934638977,0
What would happen if you eat the same food for the rest of your life?,"If you could only eat one food for the rest of your life, what would be the most nutritionally balanced option?",1,12062,0.6673704385757446,0
Why does Quora limit my question details to 300 characters?,Why Quora has word limit for question and question descriptions?,1,12068,0.6357002258300781,0
What are some good tips for asking questions on Quora?,Add questions on quora?,1,12144,0.6569425463676453,0
Who is going to win the presidential election?,Between Trump and Clinton who will win US presidential election?,1,12169,0.6798387765884399,0
Can I hack a Facebook account when I am logged in but don’t have password or email?,How can I open my Facebook account I forgot my password and Gmail?,1,12176,0.6057422161102295,0
"What are the skills required to get a job in companies like TI,Qualcom in analog VLSI domain?",How do I get a job in the VLSI field?,1,12179,0.6572336554527283,0
How can you figure out what you want?,How did you figure out what you wanted to be?,1,12192,0.6248652935028076,0
What is it like to work at EY?,What is it like to work in Ernst & Young?,1,12199,0.6358085870742798,0
"When in space, do astronauts see thousands of stars like we see in movies?",Can we see stars in space with the human eye?,1,12214,0.641528844833374,0
The Indian government is banning the Rs. 500 & Rs. 1000 notes but it is coming up with the Rs. 2000 note. Will it not cause a generation of black money in the future?,How will the scrapping of Rs 500 and Rs 1000 notes help in reducing black money and corruption?,1,12288,0.5514558553695679,0
"Does Donald Trump still have a chance of winning? (October 15, 2016)",Can Donald Trump win?,1,12327,0.5646849870681763,0
How do I get rid of scalp acne?,How did you cure your acne?,1,12343,0.6600950956344604,0
How will banning Rs. 500 and Rs. 1000 notes help in overcoming corruption in India?,How will the India demonetization of 500 and 1000 rupees notes will reduce black money?,1,12353,0.688607931137085,0
"If Donald Trump becomes president, will he be a worse president than George W. Bush, equally bad, slightly better, or become as popular as Reagan?","If elected president, would Donald Trump do more damage to the U.S. than George W. Bush did?",1,12361,0.6430503129959106,0
What are your views on the ban of Rs 500 and Rs 1000 notes by the Indian Government? Pros cons?,Was the decision by the Indian Government to demonetize 500 and 1000 notes right or is it a big scam?,1,12378,0.6070818901062012,0
How do I stop procrastinating and become more bold?,What can I do to become more bold and confident?,1,12388,0.6699374318122864,0
How will you explain the 2008 financial crisis to a teenager?,Can you explain the 2008 financial crisis in simple terms? What caused it and how is it still affecting countries?,1,12438,0.6907476186752319,0
How many days should I be on diet to loose my belly fat and get six pack abs?,What are the most effective workouts to get six pack abs?,1,12440,0.6988323330879211,0
What is the QuickBooks contact number?,What is Quickbooks Proadvisor?,1,12450,0.6633116006851196,0
Does the Milky Way Galaxy have an orbit? What about our universe?,Does the Milky Way revolve around anything?,1,12498,0.6431303024291992,0
Why did many polls and odds makers fail to correctly predict the outcome of the 2016 US Presidential Election?,How did the 2016 US election polls get it so wrong?,1,12506,0.6617478132247925,0
Is it okay to starve yourself for short periods to lose weight?,Will starving yourself make you lose weight?,1,12510,0.6692019701004028,0
Wold same sex marriage be banned/reversed under a Trump presidency?,Will President Trump amend the constitution and end same sex marriage?,1,12539,0.6983974575996399,0
How is software design different from web design?,Diffrence betweem web design and graphic design.?,1,12592,0.6967635750770569,0
How can you lose gigantic love handles FAST?,How do I lose weight fast?,1,12602,0.6114416122436523,0
How could bringing in new 500 and 2000 rupee notes by the Indian govt eradicate black money?,How will demonetization of 500 and 1000 rupee notes stop corruption?,1,12646,0.6549594402313232,0
How do I change a number on my Yahoo account if I don't have the password?,How do I access my Yahoo account which has been compromised?,1,12673,0.582645833492279,0
What is a new business to start with less investment?,Which is the best business to do in India with less investment for youth?,1,12689,0.6648015975952148,0
Where can I find a good hacker?,How do l contact a hacker?,1,12696,0.6517378687858582,0
Why is india still a developing country..Why aren't reforms framed so as bring the country on a fast track?,Why india still known as a developing country?,1,12707,0.653591513633728,0
What should I do if my puppy throws up white foam?,Why is my puppy throwing up yellow liquid?,1,12757,0.6925482749938965,0
What will happen if Trump wins for president will it be all bad?,What would happen if trump became the president?,1,12777,0.6867872476577759,0
Can Trump actually keep his campaign promises?,Can Donald Trump achieve his campaign proposals?,1,12784,0.6847677230834961,0
What is your view/opinion about Akhilesh Yadav being expelled from Samajwadi Party?,What is the reason behind suspension of Akhilesh Yadav from Samajwadi Party?,1,12803,0.6856237649917603,0
Is our Universe expanding?,What are the proofs of scientists that the universe is expanding?,1,12875,0.6705734729766846,0
How did Donald Trump win the 2016 US Presidential Election?,How did Donald Trump win despite projections that he would fail?,1,12926,0.5997568368911743,0
How do I make my Quora news feed more interesting?,How can I tailor my Quora feed to my interests?,1,12929,0.6797694563865662,0
Which is the best picture you have ever seen?,How do I get the best pictures you have ever seen?,1,12938,0.6984418630599976,0
How can I improve my social circle?,How do I fix my social life?,1,12942,0.6662507057189941,0
Why do people try to ask silly questions on Quora rather than googling it?,Why do people ask basic questions instead of searching them?,1,13047,0.6723523736000061,0
How should I gain 2kg weight per month (10kg in total for 5 months) as a skinny guy?,How can a skinny guy gain weight and develop a fit body?,1,13080,0.6115341186523438,0
How do I overcome laziness and ego?,How can I overcome the procrastination problem?,1,13087,0.6682602763175964,0
How can I see who my boyfriend views on instagram?,Is there app to see who viewed your pictures on Instagram?,1,13136,0.6264747381210327,0
How can I lose weight safely?,How do I lose 30 pounds?,1,13163,0.6551147103309631,0
Did the Indian government ban the 500 Rs & 1000 rupees notes?,"If the Indian government has decided to demonetise 500 and 1000 rupee notes, why are they bringing back new 500 and 2000 Rs notes?",1,13183,0.6125612258911133,0
Since more and more dark energy appears does this mean that it is infinite or that the potential dark energy that can be created is infinite?,"If energy is not conserved in an expanding universe, is potential energy infinite (the energy that can be created is infinite)?",1,13187,0.6464157104492188,0
How should I start preparing for UPSC(IAS) exams?,"If I start preparing for IAS exam 2016 now, how can I achieve it?",1,13240,0.6948145627975464,0
What would happen if a gamma ray burst from a supernova hit Earth from differing distances?,"If a gamma ray burst hit the Earth, would humans go extinct?",1,13253,0.6244721412658691,0
What exactly is the Kaveri issue that Karnataka has with Tamil Nadu?,What is the Kaveri river issue all about?,1,13370,0.5515965223312378,0
What does the Bible say about the shape of the Earth?,Does the Bible say anything about the world being flat? What have been the various positions of the Church on this?,1,13530,0.6496291756629944,0
"Trump wins the election. So, is he good for India?",How will Trump becoming President affect India?,1,13600,0.6259357929229736,0
What should I do to crack Gsoc '16?,How should we prepare for GSoC 2017?,1,13645,0.6384366750717163,0
Do you think scrapping of 500 and 1000 rupee denominations is going to eradicate corruption?,How can discontinuing 500 and 1000 rupee will help to control black money?,1,13655,0.5913650989532471,0
Do pants feel the pain when we cut them?,Does plants feel pain like all the other living species?,1,13676,0.510397732257843,0
How do l study efficiently?,How should I study,1,13701,0.6650259494781494,0
How did you learn to speak English?,How can I understand english?,1,13708,0.6965840458869934,0
Why isn't there a directory for cell phone numbers?,Is there a directory of individual landline and cell phone telephone numbers?,1,13729,0.6661859154701233,0
Am not starting big? How can I make $1000 per month online?,How can one make money online?,1,13738,0.6483715772628784,0
"Is this a good time to buy Apple stock (February 11, 2016)?",Is it good time to buy gold stock April 2016?,1,13836,0.594939649105072,0
How can we earn money online without investment?,What should I do to make money online in India?,1,13877,0.6004818081855774,0
Is Captain America the worst and the weakest superhero in Avengers Series? Why is he so hyped even though he doesn't have much powers?,What can Captain America do without his shield? Why is he even considered a superhero?,1,13937,0.6616073846817017,0
What the meaning of this all life?,What's the meaning of life? (mathematically and logically),1,13973,0.6024738550186157,0
What is the next move that you suggest to Narendra Modi to eliminate black money?,What will be the next move by PM Modi to improve India?,1,13998,0.6430529952049255,0
What are the best available technology gadgets?,Which are the best and the most useful smart phone gadgets?,1,14003,0.6157230734825134,0
Is time travel possible after the discovery of gravitational waves?,Is it possible to time travel to past?,1,14047,0.6585090160369873,0
How are Effigen diet pills useful for weight loss? Are they harmful for our organism?,Are Ectoplan pills safe for weight loss?,1,14051,0.655042827129364,0
How India can respond to the Uri terror attack?,How should we react on Uri camp terror attack?,1,14115,0.699578583240509,0
What's the best programmnig language for begginers?,What is the best programming language I should learn as a beginner?,1,14177,0.6898176670074463,0
How do I get rid of scalp acne?,How can I get rid of pimples all over my face?,1,14183,0.6745941042900085,0
How can I get rid of acne and scars?,How can I get rid from my acnes?,1,14192,0.6125905513763428,0
What is something that you believe to be true that very few people agree with you on?,What is the character or theory that you believe to be true while most people don't? Why?,1,14244,0.6078295707702637,0
How is time travel possible?,When will time travelling (or at least time shifted vision) finally be possible?,1,14245,0.518584132194519,0
Instagram (product): How can I get a verified account on Instagram?,How do I verify my instagram account with a blue tick?,1,14274,0.6231579184532166,0
Why the bat and ball games like Cricket are not included in the Olympic Games?,Will cricket ever be included in the Olympics?,1,14318,0.6938079595565796,0
Is it good for your health to drink your morning urine?,Is it safe to drink one's own urine?,1,14320,0.6889015436172485,0
Should hamsters eat popcorn?,"Can hamsters eat raisins? If so, how harmful are they for them in any way?",1,14330,0.5318518280982971,0
Should I go for unlikely dream job or a safe decent job the odds are very low?,Should I take up a job I like where I have very high chances of being laid off or should I go for a safe job?,1,14339,0.6441678404808044,0
What can I do to stop worrying what others think?,How do I stop worrying about future?,1,14342,0.6663750410079956,0
The FBI assassinated national figures using losers as coverups: so was John Lennon shot by them because he was bad for the war business?,"""Were John Lennon and Rachel Carson-""""Silent Spring"""" assassinated by the FBI, like JFK and MLK because they were Bad for Business?""",1,14361,0.6176199913024902,0
How do I start learning programming while having a full time job?,How do I start learning programming language? Which one to start with?,1,14394,0.6925919651985168,0
"Are Trump supporters liars, racist, uneducated, ignorant and corrupts like him?","Why are Trump supporters labeled as ignorant, violent, racist, etc?",1,14425,0.5858905911445618,0
Why did only human beings evolve so much compared to other animals?,Why are human beings so intelligent compared to all the other kinds of animals?,1,14492,0.5943952202796936,0
What should I do to improve my English skill?,How do you learn English grammar?,1,14523,0.6039692163467407,0
Why is 2000 rupee note introduced and the 1000 rupee note is scraped? Why can't 1000 note also be changed to new ones like the 500?,If PM Modi wants to curb black money? Why was the new 2000 rupee note introduced?,1,14531,0.5887577533721924,0
How do I improve my pronunciation of English?,How did you learn to speak English?,1,14607,0.6672158241271973,0
I have forgotten my Facebook password and email password also?,How do I recover my Facebook password when I'm not receiving any recovery email?,1,14612,0.6908014416694641,0
How can I apply pan card with initial in surname or last name for reprinting my pan card?,How do I apply online for a PAN card free of cost?,1,14657,0.6172693967819214,0
What if I would sleep for 2-3 hours every night?,What are the effects of getting 3 hours of sleep per night?,1,14732,0.6667676568031311,0
How can I loose thigh fat without toning up?,Health: How do I lose fat without any exercise?,1,14734,0.6227261424064636,0
How do I start with Android development?,How do I write an Android application?,1,14760,0.6310213208198547,0
How will the introduction of new 2000 rupee notes help in curbing the black money?,Why did the Indian government introduce the new 2000 rupee (INR) note?,1,14770,0.5228766798973083,0
Could you please give some weight loss advice for me and my husband?,Can anybody give me any advice on losing weight safely?,1,14776,0.5592676401138306,0
Why do still people using their caste names at the end of their names though the caste is bullshit concept?,Why do north Indians still use caste names in their names?,1,14777,0.6660856604576111,0
"Is Adderall/Ritalin easily available in Bangalore, India?",Is Vyvanse available in India?,1,14793,0.538621187210083,0
How is the IRCTC waiting and RAC list decided and cleared? What is the algorithm that they follow?,Can someone throw some light on IRCTC waiting list process? In what order the tickets are confirmed?,1,14801,0.6946201324462891,0
How do you stop a Terrier/Border Collie mix from destroying your furniture?,How do I stop my Miniature Pinscher/Chihuahua mix to stop humping my furniture?,1,14821,0.6617215871810913,0
Can I change my eye colour using subliminal methods?,What can natrully change your eye color?,1,14834,0.6969342231750488,0
Is required 2000 Rs notes?,Why is the RBI issuing 2000 rupee notes?,1,14846,0.5928395986557007,0
"""How do I ask question? I cant add details more than 300 characters. And if I asked in less than 300 characters, they mark it as """"needed improvement""""?""",How can I add more details when I am submitting a question?,1,14883,0.5393880605697632,0
What habits should I adopt to have a more purposeful and focused life?,What daily habits can greatly upgrade life?,1,14895,0.6959978342056274,0
How do I manage my time to get much done in less time?,How do I manage time and routine?,1,14928,0.6819518804550171,0
What a great diet to lose weight fast and not make you hungry or keep on measuring portions?,How do I lose weight fast by perfect weight Loss plan?,1,14966,0.6841338276863098,0
What are the best simple ways to loose weight?,Where do I find a simple to understand solution on how to lose weight?,1,14981,0.6613142490386963,0
Is it really possible to remove iCloud lock on an iPhone?,Can anyone open iCloud of an iPhone?,1,15033,0.6248900890350342,0
Why weren't the Allies tried as possible war criminals at the Nuremberg trials?,Why did the Allies allow Nazi war criminals to hide out in Argentina?,1,15034,0.5949493050575256,0
How can you tell if a guy likes you or not?,How do I know if a guy likes me in office?,1,15040,0.6329435110092163,0
How can we get Arnab Goswami out of television space?,When will fools like Arnab Goswami get kicked out of the media?,1,15047,0.6578044295310974,0
Why aren't I am getting views even after writing answers?,Should I stop writing answers on Quora if my answers are not getting views and upvotes?,1,15178,0.6322665810585022,0
Is it possible to code on phone?,Can I do programming on my phone?,1,15192,0.6763942241668701,0
Is it possible to make time machine and do time travel?,How do we time travel?,1,15297,0.6505328416824341,0
Does changing a manager drastically affect a football team?,How important is the role of a manager in a football club?,1,15300,0.6945867538452148,0
Can you offer me any advice on how to lose weight?,How do I suck it up and lose weight?,1,15355,0.6711257696151733,0
"I am a student of Electrical engineering,what are career options after B.tech excluding IES?",What are the best career options for electrical engineer who is interested in construction field?,1,15356,0.6138248443603516,0
What are some of the best English movies?,What is your best hollywood movie?,1,15434,0.548722505569458,0
"""What is the meaning of """"Life""""?""",What do you think is the ultimate meaning of life?,1,15497,0.56548011302948,0
What do Kashmiri Pandits feel about the freedom movement in Kashmir?,What do Kashmiri Pandits think about azadi struggle which is playing out in the valley?,1,15531,0.6763997077941895,0
What is your opinion on the discontinuation of 500 and 1000 rupee notes?,What is the use of demonetizing Rs. 500 & Rs. 1000 notes?,1,15569,0.629167914390564,0
Have any two satellites ever collided with each other?,How do satellites stay in orbits and avoid each other?,1,15609,0.5728457570075989,0
How can I lose weight quickly? Need serious help.,How can I lose weight ?,1,15615,0.6633833050727844,0
How do I reset my Gmail password with a different phone number if I don’t remember my recover email accent?,How do I reset my Gmail password when I don't remember my recovery information? 13 Answers,1,15636,0.6115859746932983,0
How can I join Indian army after BBA?,How do I join IAF after mbbs?,1,15683,0.5535086393356323,0
"What are the best places to visit in Wayanad, Kerala?",What can be the medium budget to visit best places in Kerala for three members (2-3 days)?,1,15688,0.6365777850151062,0
When will a working nintendo 3DS emulator release ?,Is there a legal way to get a 3DS emulator for the PC?,1,15745,0.6301645040512085,0
How can I lose 4kg weight?,How should one change their diet to lose weight?,1,15833,0.6224888563156128,0
Why do so many people ask questions on Quora that can be easily answered by any number of legitimate sources on the Web? Have they not heard of Google or Bing?,"Why does people here in Quora still ask some questions that has been already answered somewhere else, and can be found easily using Google search?",1,15858,0.6653149127960205,0
Why is it impossible for physicists to understand in a double slit experiment it is the dark matter that waves?,Does dark matter ripple when galaxy clusters collide and wave in a double slit experiment?,1,15878,0.5376451015472412,0
How does a satellite or a spacecraft take pictures from space and transmit that to earth?,How long does it takes to transmit data from Voyager 1 back to earth?,1,15910,0.45595306158065796,0
Why do people ask questions on Quora that are easily answerable via a quick internet search?,Why do people ask basic questions instead of searching them?,1,15929,0.6868436932563782,0
When and where did you find Quora?,How did you get involved with Quora?,1,15946,0.6380741596221924,0
What are the fastest ways to increase height?,Does skipping increase height?,1,15965,0.5265865325927734,0
What the purpose of life on earth?,What do you feel is your purpose in life?,1,15970,0.6397607326507568,0
Why do many Quora users ask questions they could look up online?,Why do so may people ask questions on Quora that can easily be found by a simple Google searh?,1,16077,0.690599799156189,0
Can we know who is peeping at my Quora profile?,How do we know who viewed our Quora profile?,1,16148,0.5396454930305481,0
Why don't Hillary Clinton's supporters care about her numerous ethical transgressions/history of lying for personal gain?,"Do Hillary Clinton supporters not care about her email controversies, or do they tolerate them and look at the bigger picture?",1,16167,0.6077548265457153,0
What do you think of the decision by the Indian Government to demonetize 500 and 1000 rupee notes?,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,1,16192,0.6404018998146057,0
How does one work towards figuring out one's calling in life?,How should one figure out one's purpose/aim/calling/talent in life?,1,16248,0.6969294548034668,0
What is the Bing Bang? What caused this to happen?,What force caused the Big Bang?,1,16295,0.5529263615608215,0
Will the creto method get me to pass a drug screen tomarrow if I used meth today?,How do I pass a drug test for meth in 40 hours?,1,16318,0.5980716943740845,0
What are the PPF benefits?,Can we invest in a PPF account as installments?,1,16324,0.4579319655895233,0
Who won the first 2016 debate?,Was Donald Trump trumped on the first Presidential debate?,1,16338,0.6447765827178955,0
How can I join Indian army after BBA?,How do I join defence after graduation in mechanical engineer?,1,16349,0.5196127891540527,0
What is the difference between markup language and programming language?,What is the difference between a scripting language and others?,1,16359,0.63965904712677,0
Can Congress retain his government in Uttarakhand 2017?,Who will win the Uttarakhand elections 2017?,1,16363,0.6070733070373535,0
How do I hack my husband devices?,How can I hack my husband WhatsApp?,1,16379,0.6592867374420166,0
Is it true that ₹ 2000 currency notes in India are embedded with GPS chips? Can it be done at all?,How much is the truth that the new high denomination currency of India are being embedded with GPS nano chips?,1,16427,0.6237262487411499,0
What is the logic behind scrapping of 500 and 1000 rupee notes by the Indian Government?,Why did the Indian government develop a 1000 rupee note but developed 2000 rupee note?,1,16441,0.6450881958007812,0
Will scraping 500 and 1000 rupees change anything in reality?,How will ban on 500 and 1000 rupees note affect economy of India in different sectors?,1,16471,0.6527630090713501,0
What is the fastest way to lose weight safely?,How can I lose weight ?,1,16514,0.6399190425872803,0
What has been one of the best decisions of your life?,What are the best entrepreneurial decision(s) that you made in your life? And what difference did they make?,1,16604,0.6509280204772949,0
I forgot my email Id and password on Facebook. How can I log into Facebook?,I forgot my password and also my email password. how can I get back that account?,1,16608,0.6982109546661377,0
How can I learn new things quickly?,How can I quickly learn & understand things releted to life routines?,1,16616,0.6882303357124329,0
Has demonetisation backfired Modi?,Is Demonetisation a failed initiative?,1,16678,0.6179848909378052,0
How is India reacting to the terror attack on Uri Camp in September 2016?,How can India retaliate against terror sponsored states after the recent Uri Attack?,1,16679,0.6588522791862488,0
Why is America said to be at the west and Asia at the east?,"There is no absolute east or west, then why do we refer to Europe, North America as the west and India, China as east?",1,16685,0.6760741472244263,0
I am in a process to loose weight. How much water should I drink in a day?,How much water should I drink to lose weight and have glowing skin?,1,16693,0.618144154548645,0
How can one add more than 300 characters to the question details in Quora?,"""How do I ask question? I cant add details more than 300 characters. And if I asked in less than 300 characters, they mark it as """"needed improvement""""?""",1,16701,0.6260054707527161,0
How do I get rid of scalp acne?,How do I to get rid of acne scars?,1,16725,0.6512760519981384,0
What are the most interesting and mindblowing facts you know?,What is the most interesting fact you have come across and want others to know?,1,16742,0.6996446847915649,0
How would you teach your 2 year old to swim?,Why do children choose parents teach swim?,1,16768,0.685605525970459,0
How do I contact a hacker?,Where can I find a qualified hacker?,1,16791,0.6999543309211731,0
Which are going to be the best computer programming languages in future?,What is the best computer programming language to learn? By keeping present and future market in mind.,1,16872,0.6769043207168579,0
How will issuing of new 2000 Rs notes help curb black money and corruption?,"How the black money be recovered by simultaneously demonetising 500, 1000 notes and introducing 500 , 2000 notes?",1,16964,0.6416902542114258,0
"What is the primary, principle purpose of life?",What purpose do you find in life?,1,17009,0.6935147047042847,0
What are the spots in this Car engine?,What are the yellow spots on cars?,1,17059,0.6197553277015686,0
What is the increase organic traffic of websites?,How can I increase the traffic on my blog (www.midnightexpressions.wordpress.com)?,1,17076,0.3461674153804779,0
How do I stop a Pointer/Boxer mix puppy from chewing my shoes?,How do I get my dachshund to stop chewing furniture?,1,17080,0.697758674621582,0
