sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
Will Indians face any difficulty if Donald Trump becomes the President of USA?,How will Donald Trump benefit India?,1,9345,0.6074965000152588,0
How do I prepare for CPT?,How do I study and excel in CA CPT?,1,9370,0.6888542771339417,0
Is Donald Trump really a closet liberal?,Is Donald Trump a covert operative for the Clintons?,1,9381,0.6271552443504333,0
Do Quora users still see questions that are marked as needing improvement?,"""""""The question was marked as needing improvement"""" how to deal with this, what ever I do still this error pops up? Is it Quora bot or any user?""",1,9423,0.5608466267585754,0
What country is the most diverse and/or has the most diverse group of millionaires and/or billionaires?,Which country has the most billionaires?,1,9460,0.5779681205749512,0
What do you think is something that is super important and people don't know about?,What are important things and advice to know that people generally aren't told about?,1,9492,0.5677027106285095,0
Will Donald Trump’s win in the elections have an impact on Indian students applying for a higher education in the US?,What would be the scenario for Indian students after Donald trump becomes the President of US?,1,9635,0.6993533372879028,0
Why do people ask such questions here on Quora which could be easily found on the internet?,Why do so many people post questions on Quora that could be easily and thoroughly answered by simply typing the question into any search engine?,1,9655,0.6866829991340637,0
How can I grow the balls to approach a girl?,How can I gain the courage to approach a girl?,1,9660,0.6167447566986084,0
Do bilingual people think in both languages?,In what language is the inner monologue of people who speak two languages?,1,9703,0.5733352303504944,0
When can women get pregnant in the menstrual cycle?,Can you get pregnant 2 days before your period has ended?,1,9786,0.4298784136772156,0
"I want to vote for Hillary Clinton but I live in Arkansas, a completely red state. Should I vote Green Party so they'll get funding or vote Democrat?",My cousin told me I should vote green (so they get more funds) because I live in a red state and my vote for Hillary won't do much. Is this true?,1,9799,0.6071104407310486,0
How one should know that he/she completely prepare for CA final exam?,What is the best way to prepare for CA final group1 papers?,1,9879,0.6198909878730774,0
How do you apply to a German university from India?,How do I apply to a German public university for ug programme?,1,9903,0.6699654459953308,0
Why did Quora moderation collapse the answer?,Why does Quora allow downvotes to collapse answers?,1,9911,0.694410502910614,0
What region is the most prone to natural disasters? Where the maximum number of natural disasters may take place? And whhat are those disasers?,Where do most natural disasters take place?,1,9932,0.5977687239646912,0
Is there a saturation limit for a black hole?,Is there a limit to how much a supermassive black hole can eat?,1,9971,0.6958541870117188,0
What can I do to lose 20 pounds?,How can I lose 10 Kilos?,1,9974,0.6054933071136475,0
How will be my career if I chose MBA after b.tech in mechanical engineering?,What are all the available options for government jobs after completing B.Tech in mechanical engineering?,1,9985,0.6153196692466736,0
Should I drop a year after engineering for CAT preparation or join Capgemini as a fresher?,Should I drop one year after BCA for MBA preparations?,1,10041,0.49310457706451416,0
How do you know if a Shar Pei is pregnant?,How do I know if my dog is pregnant?,1,10064,0.5867472887039185,0
Can a girl get pregnant after her last day of periods?,Can you get pregnant one day before ovulation?,1,10082,0.3428587317466736,0
Why is it a fad of being Introvert in Indian Youth these days?,Is being an introvert the new cool?,1,10167,0.5911111235618591,0
What conspiracy theories turned out to be true?,Are conspiracy theories ever true?,1,10174,0.6866616010665894,0
Can we pursue biotechnology after B.tech in mechanical engineering?,What are the career opportunities in companies after an M.Tech in aerospace engineering with a B.Tech in mechanical engineering?,1,10176,0.6257944703102112,0
How do I increase the capacity of my brain?,How can I increase my intelligence?,1,10201,0.6860363483428955,0
"What is actual meaning of life? Indeen, it depend on perception of people or other thing?",What is the meaning of my life?,1,10216,0.6672418117523193,0
What is a way to get your eyes to change color or get lighter?,Will drinking lemon water or dropping honey in eyes make your eye color lighter?,1,10223,0.6471313834190369,0
What should be India’s best reply to Pakistan after uri attack?,How can India retaliate against terror sponsored states after the recent Uri Attack?,1,10235,0.6168948411941528,0
Which is the best univerisity for masters in actuarial science around the world?,What would be the best Masters program for an actuary?,1,10337,0.689532995223999,0
Is it possible to crossbreed a cat and a dog?,Is it possible for a dog and a cat to mate? Why are they able to and why not?,1,10388,0.6911687254905701,0
If I smoked meth Monday afternoon will I be clean for a urine test Thursday morning?,"""I smoked a bowl of crystal meth on Friday. I'm 5'4"""" and 187lbs. Will I be able to pass a urine drug test on Wednesday for drug court?""",1,10398,0.6994129419326782,0
Can you offer me any advice on how to lose weight?,Where do I find a simple to understand solution on how to lose weight?,1,10438,0.6526030898094177,0
Why is there a need for god?,Does man need a God?,1,10508,0.6584261655807495,0
How will issuing of new 2000 Rs notes help curb black money and corruption?,How will banning the present 500/1000 notes fight black money if it can be exchanged?,1,10523,0.6359734535217285,0
How will issuing of new 2000 Rs notes help curb black money and corruption?,Would demonetization of 500 and 1000 rupee notes actually help in curbing black money in India?,1,10533,0.6673609018325806,0
How can I ask long questions?,How can I ask a long question that needs explanation on Quora?,1,10566,0.6874828338623047,0
What are the best was to lose weight?,How do I lose 20-30 kg?,1,10591,0.5924562811851501,0
"My parents think I am rude for being so introverted, is there anything wrong with being an introvert?",Am I wrong if I'm kind of an introvert?,1,10667,0.6749337911605835,0
Why are Android versions always named after sweet items?,Why are android code names named after confectioneries?,1,10742,0.688231885433197,0
What is the fastest way to lose weight safely?,How can I lose max weight in 14 days?,1,10761,0.5911794304847717,0
"If earth has been visited and helped by aliens in the past, why don't we find evidence of their advanced technology?","If aliens really had visited Earth in the ancient past, what sort of evidence would we expect there to be?",1,10762,0.6106981039047241,0
How do I erase all my answers and question on Quora?,How do you delete a question from Quora?,1,10771,0.6928020715713501,0
How do i lose weight?,How can I lose 10 Kilos?,1,10807,0.6286337971687317,0
How can I get Fifa 17 Coins and Points for free?,FIFA 17 coins Generator Online is generating coins for FIFA 17 but only once. How can I bypass the restriction to generate coins multiple times for free?,1,10830,0.6324980854988098,0
"If you were to throw a ball straight up while in a moving car, would it fall straight down or fall towards the back?","If we throw a ball in a very fast moving vehicle, why does it come straight back to our hands and not fall behind us?",1,10846,0.6817268133163452,0
How do I loose weight fast for operation?,How can I loose fat?,1,10887,0.6193805932998657,0
How is dark/vacuum energy created with the universe conserved if it is not conserved? Can infinite of these be created?,If dark energy is being created with expansion can infinite of it be created?,1,10899,0.6687074899673462,0
Why do my questions keep getting marked as needing improvement even though my grammar is correct?,Most of my questions are marked as needing improvement. Where can I seek professional help?,1,10927,0.6616584062576294,0
Is it possible that Trump entered the Presidential campaign to ensure that Hillary Clinton wins?,Is Hillary Clinton secretly paying Donald Trump to throw the election?,1,10954,0.6336426138877869,0
What key questions should I ask when hiring a Lead Generation company?,What are the 3 questions to ask when outsourcing lead generators?,1,10990,0.6790681481361389,0
How do I apply for pan card (lost)?,How can I apply pan card with initial in surname or last name for reprinting my pan card?,1,11009,0.620857298374176,0
How can I look up an old Gmail account?,How do I get all the list registered to your gmail account?,1,11064,0.5531721115112305,0
Why does Richard Dawkins view Islam as a threat?,Why Islam is a threat?,1,11144,0.6659843325614929,0
How QuickBooks Proavisor Tech support Phone Number is Prominent for getting Solutions?,What is the best QuickBooks support number in Arkansas?,1,11158,0.6698212027549744,0
How do I delete my account from this site?,How do I delete Quora Account with all answers and questions also removed?,1,11181,0.6846969723701477,0
Is it good for charging more than specification mobile charger?,Charging phone with different charger?,1,11190,0.6057615280151367,0
How do I open a private Instagram account?,How do I view someone's private Instagram pictures?,1,11196,0.6688340902328491,0
How should India respond to uri attacks?,What is the best option to respond to Pakistan after Uri attack?,1,11223,0.698393702507019,0
What does Balaji Vishwanathan think about the ban of ₹500 and ₹1000 currency notes in India?,What does Balaji Vishwanathan think about Modi's new currency Idea?,1,11305,0.6763564348220825,0
Why do Indian medias and experts doubt the Indian GDP growth rate?,"In India, are we overestimating the GDP growth rate?",1,11338,0.6432157158851624,0
How do you get rid of acne scars on your chest?,What is the best way to get rid of acne?,1,11374,0.6980763673782349,0
What do you think of the decision by the Indian Government to replace 1000 notes with 2000 notes?,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,1,11412,0.5967913866043091,0
I am a final year student and i want to clear UPSC . Where should I start?,"I am third year engineering student and I want to start preparing for UPSC 2018, how should I start?",1,11415,0.6825740337371826,0
How would World War Three develop if it started today?,How could a World War start?,1,11424,0.697033166885376,0
What is to know about money?,What should everyone know about finance?,1,11443,0.6611196994781494,0
How do I become mature?,How could I become mature and have a stable mind?,1,11452,0.6316900849342346,0
How do AKC and ACA dog clubs differ?,What are the AKC and ACA and how do the differ from each other?,1,11474,0.6767476797103882,0
Will the value of Indian rupee increase after the ban of 500 and 1000 rupee notes?,What would be the possible impact on Indian economy after cancellation of 500 and 1000 Rs notes?,1,11485,0.6598926782608032,0
At what time should I drink green tea to be fit?,How Green tea is useful for reducing fat?,1,11492,0.5592597723007202,0
Name the coutries other than india which provide caste reservation?,Does any country other than India gives reservation in jobs or education to any group on any ground?,1,11537,0.6887651085853577,0
How soon can you test for pregnancy after ovulation?,How soon can I take a pregnancy test?,1,11553,0.5910141468048096,0
How can I increase traffic to my websites by Facebook?,How traffic increased for websites through backlinks?,1,11563,0.48444703221321106,0
Does the new 2000 Rs. Indian currency really have a microchip or is it just a trick to fool the people convincing them about this bold step?,How safe is new Rs 500 and Rs 2000 Indian currency notes?,1,11564,0.3863450884819031,0
Do you think that this world is really fair? Is there anything like Karma? Do we really reap what we sow?,Do you really think that you reap what you sow?,1,11588,0.508895218372345,0
Where can I get best furniture removal or storage services in Central Coast?,Where can I get most reliable moving services in Central Coast?,1,11610,0.6599096655845642,0
Is it healthy to eat egg whites every day?,Is it healthy to eat one chicken every day?,1,11627,0.6172255277633667,0
How can I overcome my depression and my fears?,What should I do to overcome anxiety?,1,11659,0.6997300386428833,0
"Before the BIG-BANG the Universe was condensed in just one point. Where was that point in, since the Universe was all there in that point?","How was our universe before the Big Bang? Was it a tiny point? If it was a tiny point, where did this point exist from?",1,11672,0.6950452327728271,0
How can I become a better problem solver? What mindset should I cultivate?,How can I become more creative/interdisciplinary in my problem solving?,1,11694,0.6646912693977356,0
How helpful is doing digital marketing course?,What is the scope of digital marketing in India for an MBA marketing student?,1,11697,0.605758011341095,0
What is the best way to get free traffic to my website?,How can I increase the traffic on my website? Jeenkart.com,1,11734,0.6287568807601929,0
How important were the INR 500 & INR 1000 notes to an average person?,How will changing currency notes of 500 INR and 1000 INR affect poor and illetarate people in India?,1,11752,0.6704992651939392,0
How should I break up with my girlfriend? I am conflicted? ,What's the best way to break up with someone?,1,11756,0.6833232641220093,0
How do I stay motivated while self educating?,How do you stay motivated on a daily/weekly/monthly basis?,1,11765,0.6689057946205139,0
How good is internship in embedded systems in TEVATRON TECHNOLOGIES PVT. LTD?,Can someone provide feedback about Tevatron Technologies Pvt. Ltd at Noida?,1,11786,0.5308005809783936,0
Oneplus 3 review from Indian user?,As a user what is your review of OnePlus 3 including the battery part? Thank you,1,11810,0.6856347322463989,0
What Factors decide Google place Ranking?,What are the latest 200 factors of Google ranking algorithm?,1,11866,0.6813099384307861,0
How do I impress a girl on chat?,How to impress girls in school?,1,11939,0.6719968318939209,0
Robert Frost: Was the moon landing a hoax?,Is it true that the moon landing never happened?,1,11951,0.6933358907699585,0
What can be the medium budget to visit best places in Kerala for three members (2-3 days)?,What are the best places to visit in Kerala? What is the best way of transportation there?,1,11963,0.6550382971763611,0
Can Donald Trump still win the 2016 U.S. Presidential Election?,Did Trump win the election?,1,11966,0.621769905090332,0
How does your height increase?,Does swimming increase your height in twenties?,1,11980,0.6353028416633606,0
What is the difference between drug abuse and drug addiction?,What are the causes of drug addiction?,1,12027,0.6320773363113403,0
Does ubuntu 16.04 have lots of bugs?,What are the difference between Ubuntu 14.04 LTS and Ubuntu 16.04 LTS?,1,12038,0.483659029006958,0
What would happen if you eat the same food for the rest of your life?,"If you could only eat one food for the rest of your life, what would be the most nutritionally balanced option?",1,12062,0.6792618632316589,0
Why does Quora limit my question details to 300 characters?,Why Quora has word limit for question and question descriptions?,1,12068,0.6424551010131836,0
What are some good tips for asking questions on Quora?,Add questions on quora?,1,12144,0.6507586240768433,0
Can I hack a Facebook account when I am logged in but don’t have password or email?,How can I open my Facebook account I forgot my password and Gmail?,1,12176,0.6182763576507568,0
"What are the skills required to get a job in companies like TI,Qualcom in analog VLSI domain?",How do I get a job in the VLSI field?,1,12179,0.6492937207221985,0
How can you figure out what you want?,How did you figure out what you wanted to be?,1,12192,0.6262595057487488,0
What is it like to work at EY?,What is it like to work in Ernst & Young?,1,12199,0.6148834228515625,0
"When in space, do astronauts see thousands of stars like we see in movies?",Can we see stars in space with the human eye?,1,12214,0.6510225534439087,0
The Indian government is banning the Rs. 500 & Rs. 1000 notes but it is coming up with the Rs. 2000 note. Will it not cause a generation of black money in the future?,How will the scrapping of Rs 500 and Rs 1000 notes help in reducing black money and corruption?,1,12288,0.5522654056549072,0
"Does Donald Trump still have a chance of winning? (October 15, 2016)",Can Donald Trump win?,1,12327,0.6239230036735535,0
How do I get rid of scalp acne?,How did you cure your acne?,1,12343,0.6634960770606995,0
"If Donald Trump becomes president, will he be a worse president than George W. Bush, equally bad, slightly better, or become as popular as Reagan?","If elected president, would Donald Trump do more damage to the U.S. than George W. Bush did?",1,12361,0.6561789512634277,0
What are your views on the ban of Rs 500 and Rs 1000 notes by the Indian Government? Pros cons?,Was the decision by the Indian Government to demonetize 500 and 1000 notes right or is it a big scam?,1,12378,0.5966236591339111,0
How do I stop procrastinating and become more bold?,What can I do to become more bold and confident?,1,12388,0.6825292110443115,0
How will you explain the 2008 financial crisis to a teenager?,Can you explain the 2008 financial crisis in simple terms? What caused it and how is it still affecting countries?,1,12438,0.699303388595581,0
How many days should I be on diet to loose my belly fat and get six pack abs?,What are the most effective workouts to get six pack abs?,1,12440,0.6818711161613464,0
What is the QuickBooks contact number?,What is Quickbooks Proadvisor?,1,12450,0.6823816895484924,0
How old is too old for med school? Or law school?,Am I too old to get into medical school?,1,12451,0.6830190420150757,0
Does the Milky Way Galaxy have an orbit? What about our universe?,Does the Milky Way revolve around anything?,1,12498,0.6459969878196716,0
Why did many polls and odds makers fail to correctly predict the outcome of the 2016 US Presidential Election?,How did the 2016 US election polls get it so wrong?,1,12506,0.6627956032752991,0
Is it okay to starve yourself for short periods to lose weight?,Will starving yourself make you lose weight?,1,12510,0.6614210605621338,0
How can you lose gigantic love handles FAST?,How do I lose weight fast?,1,12602,0.623721182346344,0
How could bringing in new 500 and 2000 rupee notes by the Indian govt eradicate black money?,How will demonetization of 500 and 1000 rupee notes stop corruption?,1,12646,0.6515322923660278,0
What are some ways to lose belly fat and ONLY belly fat? (besides going vegan).,What's a good workout plan to lose belly fat?,1,12652,0.6985357999801636,0
How do I change a number on my Yahoo account if I don't have the password?,How do I access my Yahoo account which has been compromised?,1,12673,0.5860400199890137,0
What is a new business to start with less investment?,Which is the best business to do in India with less investment for youth?,1,12689,0.670413613319397,0
Where can I find a good hacker?,How do l contact a hacker?,1,12696,0.6484777927398682,0
Why is india still a developing country..Why aren't reforms framed so as bring the country on a fast track?,Why india still known as a developing country?,1,12707,0.6464722156524658,0
What should I do if my puppy throws up white foam?,Why is my puppy throwing up yellow liquid?,1,12757,0.6882052421569824,0
Can Trump actually keep his campaign promises?,Can Donald Trump achieve his campaign proposals?,1,12784,0.6823502779006958,0
Is it bad for a battery if you leave it charging even when it's full charged?,Is it okay to leave an iPhone plugged into the charger even after it is 100% charged?,1,12801,0.6915903687477112,0
What is your view/opinion about Akhilesh Yadav being expelled from Samajwadi Party?,What is the reason behind suspension of Akhilesh Yadav from Samajwadi Party?,1,12803,0.6885740756988525,0
Is our Universe expanding?,What are the proofs of scientists that the universe is expanding?,1,12875,0.6558107733726501,0
How did Donald Trump win the 2016 US Presidential Election?,How did Donald Trump win despite projections that he would fail?,1,12926,0.6170960664749146,0
How do I make my Quora news feed more interesting?,How can I tailor my Quora feed to my interests?,1,12929,0.686360239982605,0
How can I improve my social circle?,How do I fix my social life?,1,12942,0.6635163426399231,0
How should I prepare for GATE 2016 EE in 5 months to get a rank below 500?,How should we prepare to crack GATE exam in 5 months?,1,13045,0.6968867182731628,0
Why do people try to ask silly questions on Quora rather than googling it?,Why do people ask basic questions instead of searching them?,1,13047,0.6766732931137085,0
How should I gain 2kg weight per month (10kg in total for 5 months) as a skinny guy?,How can a skinny guy gain weight and develop a fit body?,1,13080,0.6240663528442383,0
How do I overcome laziness and ego?,How can I overcome the procrastination problem?,1,13087,0.6712228059768677,0
How can I see who my boyfriend views on instagram?,Is there app to see who viewed your pictures on Instagram?,1,13136,0.6442549824714661,0
How can I lose weight safely?,How do I lose 30 pounds?,1,13163,0.660125732421875,0
Did the Indian government ban the 500 Rs & 1000 rupees notes?,"If the Indian government has decided to demonetise 500 and 1000 rupee notes, why are they bringing back new 500 and 2000 Rs notes?",1,13183,0.6080241203308105,0
Since more and more dark energy appears does this mean that it is infinite or that the potential dark energy that can be created is infinite?,"If energy is not conserved in an expanding universe, is potential energy infinite (the energy that can be created is infinite)?",1,13187,0.6612966656684875,0
What would happen if a gamma ray burst from a supernova hit Earth from differing distances?,"If a gamma ray burst hit the Earth, would humans go extinct?",1,13253,0.6473029255867004,0
What exactly is the Kaveri issue that Karnataka has with Tamil Nadu?,What is the Kaveri river issue all about?,1,13370,0.5336586236953735,0
Why do people ask such questions here on Quora which could be easily found on the internet?,Why do so many people ask things on Quora that they could just as easily Google?,1,13520,0.6936652064323425,0
What does the Bible say about the shape of the Earth?,Does the Bible say anything about the world being flat? What have been the various positions of the Church on this?,1,13530,0.6304163932800293,0
"Trump wins the election. So, is he good for India?",How will Trump becoming President affect India?,1,13600,0.6198585033416748,0
What should I do to crack Gsoc '16?,How should we prepare for GSoC 2017?,1,13645,0.653647780418396,0
Do you think scrapping of 500 and 1000 rupee denominations is going to eradicate corruption?,How can discontinuing 500 and 1000 rupee will help to control black money?,1,13655,0.586632490158081,0
Do pants feel the pain when we cut them?,Does plants feel pain like all the other living species?,1,13676,0.5179016590118408,0
How do l study efficiently?,How should I study,1,13701,0.6727101802825928,0
How did you learn to speak English?,How can I understand english?,1,13708,0.6939972639083862,0
Why isn't there a directory for cell phone numbers?,Is there a directory of individual landline and cell phone telephone numbers?,1,13729,0.681412935256958,0
Am not starting big? How can I make $1000 per month online?,How can one make money online?,1,13738,0.6747654676437378,0
Can animals be trans or homosexual?,Do animals exercise homosexuality?,1,13785,0.68925940990448,0
"Is this a good time to buy Apple stock (February 11, 2016)?",Is it good time to buy gold stock April 2016?,1,13836,0.6178628206253052,0
How can we earn money online without investment?,What should I do to make money online in India?,1,13877,0.6060287952423096,0
Is Captain America the worst and the weakest superhero in Avengers Series? Why is he so hyped even though he doesn't have much powers?,What can Captain America do without his shield? Why is he even considered a superhero?,1,13937,0.6677901148796082,0
What the meaning of this all life?,What's the meaning of life? (mathematically and logically),1,13973,0.5703271627426147,0
What is the next move that you suggest to Narendra Modi to eliminate black money?,What will be the next move by PM Modi to improve India?,1,13998,0.6610954999923706,0
What are the best available technology gadgets?,Which are the best and the most useful smart phone gadgets?,1,14003,0.6225007772445679,0
Is time travel possible after the discovery of gravitational waves?,Is it possible to time travel to past?,1,14047,0.6640025973320007,0
How are Effigen diet pills useful for weight loss? Are they harmful for our organism?,Are Ectoplan pills safe for weight loss?,1,14051,0.6628211736679077,0
What's the best programmnig language for begginers?,What is the best programming language I should learn as a beginner?,1,14177,0.6836580634117126,0
How do I get rid of scalp acne?,How can I get rid of pimples all over my face?,1,14183,0.677834153175354,0
How can I get rid of acne and scars?,How can I get rid from my acnes?,1,14192,0.6202676296234131,0
What is something that you believe to be true that very few people agree with you on?,What is the character or theory that you believe to be true while most people don't? Why?,1,14244,0.600080132484436,0
How is time travel possible?,When will time travelling (or at least time shifted vision) finally be possible?,1,14245,0.5384988784790039,0
Instagram (product): How can I get a verified account on Instagram?,How do I verify my instagram account with a blue tick?,1,14274,0.6485327482223511,0
How can I become more cultured and charismatic?,Can charisma really make a person seem more attractive than he/she really is? How can I become more charismatic?,1,14313,0.6966642141342163,0
Should hamsters eat popcorn?,"Can hamsters eat raisins? If so, how harmful are they for them in any way?",1,14330,0.5424015522003174,0
Should I go for unlikely dream job or a safe decent job the odds are very low?,Should I take up a job I like where I have very high chances of being laid off or should I go for a safe job?,1,14339,0.6607382893562317,0
What can I do to stop worrying what others think?,How do I stop worrying about future?,1,14342,0.672544002532959,0
The FBI assassinated national figures using losers as coverups: so was John Lennon shot by them because he was bad for the war business?,"""Were John Lennon and Rachel Carson-""""Silent Spring"""" assassinated by the FBI, like JFK and MLK because they were Bad for Business?""",1,14361,0.6397075653076172,0
"Are Trump supporters liars, racist, uneducated, ignorant and corrupts like him?","Why are Trump supporters labeled as ignorant, violent, racist, etc?",1,14425,0.5936067700386047,0
Why did only human beings evolve so much compared to other animals?,Why are human beings so intelligent compared to all the other kinds of animals?,1,14492,0.6089334487915039,0
What should I do to improve my English skill?,How do you learn English grammar?,1,14523,0.5923651456832886,0
Why is 2000 rupee note introduced and the 1000 rupee note is scraped? Why can't 1000 note also be changed to new ones like the 500?,If PM Modi wants to curb black money? Why was the new 2000 rupee note introduced?,1,14531,0.5993211269378662,0
Why can’t I delete my own Quora question?,Is it possible to permanently delete a Quora question?,1,14575,0.6921237707138062,0
How do I improve my pronunciation of English?,How did you learn to speak English?,1,14607,0.6521506309509277,0
I have forgotten my Facebook password and email password also?,How do I recover my Facebook password when I'm not receiving any recovery email?,1,14612,0.6991177797317505,0
How can I apply pan card with initial in surname or last name for reprinting my pan card?,How do I apply online for a PAN card free of cost?,1,14657,0.6445790529251099,0
What if I would sleep for 2-3 hours every night?,What are the effects of getting 3 hours of sleep per night?,1,14732,0.6423953771591187,0
How can I loose thigh fat without toning up?,Health: How do I lose fat without any exercise?,1,14734,0.6288349628448486,0
How do I start with Android development?,How do I write an Android application?,1,14760,0.6369112133979797,0
How will the introduction of new 2000 rupee notes help in curbing the black money?,Why did the Indian government introduce the new 2000 rupee (INR) note?,1,14770,0.5333908200263977,0
Could you please give some weight loss advice for me and my husband?,Can anybody give me any advice on losing weight safely?,1,14776,0.574225664138794,0
Why do still people using their caste names at the end of their names though the caste is bullshit concept?,Why do north Indians still use caste names in their names?,1,14777,0.6621108055114746,0
"Is Adderall/Ritalin easily available in Bangalore, India?",Is Vyvanse available in India?,1,14793,0.5275957584381104,0
How is the IRCTC waiting and RAC list decided and cleared? What is the algorithm that they follow?,Can someone throw some light on IRCTC waiting list process? In what order the tickets are confirmed?,1,14801,0.692128598690033,0
How do you stop a Terrier/Border Collie mix from destroying your furniture?,How do I stop my Miniature Pinscher/Chihuahua mix to stop humping my furniture?,1,14821,0.6610220670700073,0
Can I change my eye colour using subliminal methods?,What can natrully change your eye color?,1,14834,0.6753361225128174,0
Is required 2000 Rs notes?,Why is the RBI issuing 2000 rupee notes?,1,14846,0.6069951057434082,0
"""How do I ask question? I cant add details more than 300 characters. And if I asked in less than 300 characters, they mark it as """"needed improvement""""?""",How can I add more details when I am submitting a question?,1,14883,0.5576282143592834,0
How do I manage my time to get much done in less time?,How do I manage time and routine?,1,14928,0.6991037726402283,0
"If a hole is made right through Earth so it reaches the other side, what will happen when one jumps into it?",What would happen if we drill a hole right through the earth and a person jumps in it? Will he/she float around the core of the earth?,1,14946,0.6997452974319458,0
What are the best simple ways to loose weight?,Where do I find a simple to understand solution on how to lose weight?,1,14981,0.6610381603240967,0
Is it really possible to remove iCloud lock on an iPhone?,Can anyone open iCloud of an iPhone?,1,15033,0.6467435359954834,0
Why weren't the Allies tried as possible war criminals at the Nuremberg trials?,Why did the Allies allow Nazi war criminals to hide out in Argentina?,1,15034,0.5997352004051208,0
How can you tell if a guy likes you or not?,How do I know if a guy likes me in office?,1,15040,0.6337354183197021,0
How can we get Arnab Goswami out of television space?,When will fools like Arnab Goswami get kicked out of the media?,1,15047,0.6816625595092773,0
Why aren't I am getting views even after writing answers?,Should I stop writing answers on Quora if my answers are not getting views and upvotes?,1,15178,0.6302051544189453,0
Is it possible to code on phone?,Can I do programming on my phone?,1,15192,0.6830282807350159,0
Is it possible to make time machine and do time travel?,How do we time travel?,1,15297,0.6495438814163208,0
Can you offer me any advice on how to lose weight?,How do I suck it up and lose weight?,1,15355,0.6909775733947754,0
"I am a student of Electrical engineering,what are career options after B.tech excluding IES?",What are the best career options for electrical engineer who is interested in construction field?,1,15356,0.6320862770080566,0
What are the advantages of adding railway budget to general budget?,What will happen in India if the railway budget merges with the general budget?,1,15419,0.6876286268234253,0
What are some of the best English movies?,What is your best hollywood movie?,1,15434,0.5491006970405579,0
"""What is the meaning of """"Life""""?""",What do you think is the ultimate meaning of life?,1,15497,0.588174045085907,0
What do Kashmiri Pandits feel about the freedom movement in Kashmir?,What do Kashmiri Pandits think about azadi struggle which is playing out in the valley?,1,15531,0.6968525052070618,0
What is your opinion on the discontinuation of 500 and 1000 rupee notes?,What is the use of demonetizing Rs. 500 & Rs. 1000 notes?,1,15569,0.6355904936790466,0
Have any two satellites ever collided with each other?,How do satellites stay in orbits and avoid each other?,1,15609,0.5776486396789551,0
How can I lose weight quickly? Need serious help.,How can I lose weight ?,1,15615,0.6640340089797974,0
How do I reset my Gmail password with a different phone number if I don’t remember my recover email accent?,How do I reset my Gmail password when I don't remember my recovery information? 13 Answers,1,15636,0.6263673901557922,0
How can I join Indian army after BBA?,How do I join IAF after mbbs?,1,15683,0.5505218505859375,0
"What are the best places to visit in Wayanad, Kerala?",What can be the medium budget to visit best places in Kerala for three members (2-3 days)?,1,15688,0.6404297947883606,0
When will a working nintendo 3DS emulator release ?,Is there a legal way to get a 3DS emulator for the PC?,1,15745,0.6395551562309265,0
How can I lose 4kg weight?,How should one change their diet to lose weight?,1,15833,0.621717631816864,0
Why do so many people ask questions on Quora that can be easily answered by any number of legitimate sources on the Web? Have they not heard of Google or Bing?,"Why does people here in Quora still ask some questions that has been already answered somewhere else, and can be found easily using Google search?",1,15858,0.6696693897247314,0
Why is it impossible for physicists to understand in a double slit experiment it is the dark matter that waves?,Does dark matter ripple when galaxy clusters collide and wave in a double slit experiment?,1,15878,0.5395442247390747,0
How does a satellite or a spacecraft take pictures from space and transmit that to earth?,How long does it takes to transmit data from Voyager 1 back to earth?,1,15910,0.47999006509780884,0
Why do people ask questions on Quora that are easily answerable via a quick internet search?,Why do people ask basic questions instead of searching them?,1,15929,0.6866954565048218,0
When and where did you find Quora?,How did you get involved with Quora?,1,15946,0.6402648687362671,0
What are the fastest ways to increase height?,Does skipping increase height?,1,15965,0.5333095192909241,0
What the purpose of life on earth?,What do you feel is your purpose in life?,1,15970,0.6358165740966797,0
What are some examples of application software?,What is a computer software? What are some examples?,1,16060,0.6986311674118042,0
Why do many Quora users ask questions they could look up online?,Why do so may people ask questions on Quora that can easily be found by a simple Google searh?,1,16077,0.6880719065666199,0
What book should you read before you die?,Can anyone enlist the 'must read' books before you die?,1,16092,0.697717547416687,0
Can we know who is peeping at my Quora profile?,How do we know who viewed our Quora profile?,1,16148,0.5567096471786499,0
Why don't Hillary Clinton's supporters care about her numerous ethical transgressions/history of lying for personal gain?,"Do Hillary Clinton supporters not care about her email controversies, or do they tolerate them and look at the bigger picture?",1,16167,0.6074129343032837,0
What do you think of the decision by the Indian Government to demonetize 500 and 1000 rupee notes?,Don't you think Modi will repeal decision to ban 500 and 1000 notes as it will cause high inconvenience?,1,16192,0.6289924383163452,0
How does one work towards figuring out one's calling in life?,How should one figure out one's purpose/aim/calling/talent in life?,1,16248,0.693804144859314,0
What is the Bing Bang? What caused this to happen?,What force caused the Big Bang?,1,16295,0.5646954774856567,0
Will the creto method get me to pass a drug screen tomarrow if I used meth today?,How do I pass a drug test for meth in 40 hours?,1,16318,0.6210120320320129,0
What are the PPF benefits?,Can we invest in a PPF account as installments?,1,16324,0.48563164472579956,0
Who won the first 2016 debate?,Was Donald Trump trumped on the first Presidential debate?,1,16338,0.6412068605422974,0
How can I join Indian army after BBA?,How do I join defence after graduation in mechanical engineer?,1,16349,0.521101713180542,0
